ConfigRuleName,SourceIdentifier
opensearch-logs-to-cloudwatch,OPENSEARCH_LOGS_TO_CLOUDWATCH
opensearch-node-to-node-encryption-check,OPENSEARCH_NODE_TO_NODE_ENCRYPTION_CHECK
rds-automatic-minor-version-upgrade-enabled,RDS_AUTOMATIC_MINOR_VERSION_UPGRADE_ENABLED
rds-in-backup-plan,RDS_IN_BACKUP_PLAN
rds-instance-public-access-check,RDS_INSTANCE_PUBLIC_ACCESS_CHECK
rds-logging-enabled,RDS_LOGGING_ENABLED
rds-snapshot-encrypted,RDS_SNAPSHOT_ENCRYPTED
rds-snapshots-public-prohibited,RDS_SNAPSHOTS_PUBLIC_PROHIBITED
rds-storage-encrypted,RDS_STORAGE_ENCRYPTED
redshift-audit-logging-enabled,REDSHIFT_AUDIT_LOGGING_ENABLED
redshift-backup-enabled,REDSHIFT_BACKUP_ENABLED
redshift-cluster-configuration-check,REDSHIFT_CLUSTER_CONFIGURATION_CHECK
redshift-cluster-kms-enabled,REDSHIFT_CLUSTER_KMS_ENABLED
redshift-cluster-maintenancesettings-check,REDSHIFT_CLUSTER_MAINTENANCESETTINGS_CHECK
redshift-cluster-public-access-check,REDSHIFT_CLUSTER_PUBLIC_ACCESS_CHECK
redshift-require-tls-ssl,REDSHIFT_REQUIRE_TLS_SSL
restricted-common-ports,RESTRICTED_INCOMING_TRAFFIC
s3-account-level-public-access-blocks-periodic,S3_ACCOUNT_LEVEL_PUBLIC_ACCESS_BLOCKS_PERIODIC
s3-bucket-level-public-access-prohibited,S3_BUCKET_LEVEL_PUBLIC_ACCESS_PROHIBITED
s3-bucket-logging-enabled,S3_BUCKET_LOGGING_ENABLED
s3-bucket-public-read-prohibited,S3_BUCKET_PUBLIC_READ_PROHIBITED
s3-bucket-public-write-prohibited,S3_BUCKET_PUBLIC_WRITE_PROHIBITED
s3-bucket-replication-enabled,S3_BUCKET_REPLICATION_ENABLED
s3-bucket-server-side-encryption-enabled,S3_BUCKET_SERVER_SIDE_ENCRYPTION_ENABLED
s3-bucket-ssl-requests-only,S3_BUCKET_SSL_REQUESTS_ONLY
s3-bucket-versioning-enabled,S3_BUCKET_VERSIONING_ENABLED
s3-default-encryption-kms,S3_DEFAULT_ENCRYPTION_KMS
sagemaker-endpoint-configuration-kms-key-configured,SAGEMAKER_ENDPOINT_CONFIGURATION_KMS_KEY_CONFIGURED
sagemaker-notebook-instance-kms-key-configured,SAGEMAKER_NOTEBOOK_INSTANCE_KMS_KEY_CONFIGURED
sagemaker-notebook-no-direct-internet-access,SAGEMAKER_NOTEBOOK_NO_DIRECT_INTERNET_ACCESS
securityhub-enabled,SECURITYHUB_ENABLED
sns-encrypted-kms,SNS_ENCRYPTED_KMS
ssm-document-not-public,SSM_DOCUMENT_NOT_PUBLIC
subnet-auto-assign-public-ip-disabled,SUBNET_AUTO_ASSIGN_PUBLIC_IP_DISABLED
vpc-default-security-group-closed,VPC_DEFAULT_SECURITY_GROUP_CLOSED
vpc-flow-logs-enabled,VPC_FLOW_LOGS_ENABLED
vpc-sg-open-only-to-authorized-ports,VPC_SG_OPEN_ONLY_TO_AUTHORIZED_PORTS
waf-regional-rule-not-empty,WAF_REGIONAL_RULE_NOT_EMPTY
waf-regional-rulegroup-not-empty,WAF_REGIONAL_RULEGROUP_NOT_EMPTY
waf-regional-webacl-not-empty,WAF_REGIONAL_WEBACL_NOT_EMPTY
wafv2-logging-enabled,WAFV2_LOGGING_ENABLED
vuln-management-plan-exists,AWS_CONFIG_PROCESS_CHECK
security-awareness-program-exists,AWS_CONFIG_PROCESS_CHECK
